CID,IsomericSMILES
73296,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2O[C@H]3CC[C@]4([C@H]([C@]3(C)CO)CC[C@@]5([C@@H]4CC=C6[C@]5(CC[C@@]7([C@H]6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)O)O
521710,CC1CCC23C1CC(C2(C)C)CC=C3C
5316408,CC1CCCC2=CC[C@H](C[C@]12C)C(C)(CO)O
611428,C1=CC=C2C(=C1)C(=O)C3=C(O2)C(=CC=C3)O
105318039,C=CC(CCC1=CC=CC=N1)NN
54675858,COC1=C(C=CC(=C1)C(=O)O)[O-]
5324377,C/C=C/1\CN2CCC34C(C1CC2C3=NC5=CC=CC=C45)C(=O)OC
7225,CC1=NC2=CC=CC=C2O1
6450959,C/C(=C\CC1=C2C(=C(C=C1O)O)C(=O)C(=CO2)C3=CC=C(C=C3)O)/CO
5283324,CCCCC/C=C/C=O
101239143,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(C[C@H]([C@@H](C5(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)C)C)[C@@H]2[C@]1(C)O)C)C(=O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O
5315876,COC1=C(C=CC(=C1)/C=C/C(=O)OCC(=O)CC2=CC(=C(C=C2)O)O)O
5319445,CC1=CC(=C(C2=C1C=C(C(=C2)C=O)O)C(C)C)OC
105281707,CC(C)C(C1=CC=CC=C1SC)NN
25202482,CC(CCC=C(C)C)C12CCC(=C)C1C2
101248508,C/C=C\[C@H]1[C@@H](C(=O)C=C1OC)CC(=O)OC
20368,C1=CC=C(C=C1)C=CC[NH3+].[Cl-]
358832,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C(=C3O2)OC)OC)OC)O)OC
317838,CC(C1C2C3(C=CC4C3C(O2)OC=C4C(=O)OC)OC1=O)O
5368798,C/C(=C\CCC1(C2CCC(C2)C1=C)C)/CO
11106484,CC(=CCC[C@]1([C@H]2CC[C@H](C2)C1=C)C)C
5316953,CC(C)C1=CC(=O)C2=C(C1=O)CCC3[C@@]2(CCCC3(C)C)C
25262417,COC1=CC(=CC(=C1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COC(=O)C3=CC(=C(C(=C3)O)O)O)O)O)O)OC)O
14412022,C1=CC(=CC=C1/C=C\C2=C3[C@@H]([C@H](OC3=CC(=C2)O)C4=CC=C(C=C4)O)C5=C6[C@H]([C@@H](OC6=CC(=C5)O)C7=CC=C(C=C7)O)C8=CC(=CC(=C8)O)O)O
6323481,CCCC(=O)O[C@H](COC(=O)CC)COP(=O)(O)OC[C@@H](C(=O)O)N
101211852,COC(=O)C1=CC=CC=C1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@](CO3)(CO)O)O)O)O)O
9884460,C[N+]12CCC3=CC(=C(C=C3[C@@H]1CC4=C(C2)C(=C(C=C4)OC)O)O)OC
24893126,CC1COC2(CC1O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(C4C(O2)CC5C4(CCC6C5CC(=O)[C@@H]7C6(CCC(C7)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO[C@H]9[C@@H]([C@H]([C@H](CO9)O)O)O)O)O)O)C)C)C
15948641,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)OCC(CO)O
8176,CCCCCCCCOC=O
6442683,C/C(=C/C1=CC2=C(C=C1)OCO2)/C3(C=C(C(=O)C=C3OC)CC=C)OC
5317579,C1=CC(=C(C(=C1)O)O)CCCCCCC/C=C\C/C=C\CCCCC2=C(C(=CC=C2)O)O
10486267,C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H](C([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O[C@H]4CC[C@]5(C(C4)CCC6C5CC[C@]7(C6CC8C7[C@@H]([C@]9(O8)CCC(CO9)C)C)C)C)CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O
13871373,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C(=C(C=C3O2)OC)OC)O)O
101919793,COC1=C(C=C(C=C1)[C@@H]2CC(=O)C3=C(C=C(C=C3O2)OC)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O
14285097,CC1=C(C=C2C(=C3CC(CC(=O)C3=C(C2=C1O)O)(C)O)C4=C5CC(CC(=O)C5=C(C6=C4C=C(C=C6O)OC)O)(C)O)OC
11772257,C[C@H]1[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)NC)C)CN1C
5318194,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC4=C(C(=C3)O)OC(=O)C5=CC(=C(C(=C54)O)O)O)O
10975293,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC(=O)[C@]45CC[C@H]([C@@H]4[C@H]6CC[C@@H]7[C@]8(CC[C@@H](C([C@@H]8CC[C@]7([C@@]6(CC5)C)C)(C)C)O[C@H]9[C@@H]([C@H]([C@H](CO9)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)C)C(=C)C)O)O)O)CO)O)O)O
441942,C[C@]12CCC(=O)C([C@@H]1CC[C@@]3([C@@H]2[C@@H](C=C4[C@]3(CC[C@@]5([C@H]4CC(C(=O)C5)(C)C)C(=O)O)C)O)C)(C)C
2310,CCC1(CC(=O)NC(=O)C1)C
67496301,CC1[C@@H]2[C@H]3CC[C@@H]4[C@]5(CCC(C(C5CC[C@]4([C@@]3(CC[C@]2(CCC1=C)C)C)C)(C)C)OC(=O)C)C
119026174,CN1CC[C@@]23[C@@]1(CCC4=CC(=C(C=C42)OC)OC)C(=C(C(=O)C3)OC)OC
5369209,COC(=O)/C=C/C(=O)O
5319056,CCC(C)C(=O)OC(/C=C/C(C)(C)O)C1=CC(=O)C2=C(C=CC(=C2C1=O)O)O
44575467,C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)CO)O)O)O)O)O
73645,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CCC5[C@@]4(C[C@H]([C@H](C5(C)C)O)O)C)C)[C@H]2[C@]1(C)O)C)C(=O)O
5280681,COC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O
10056161,C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC(=O)C3CCC4C(C3)O[C@]5([C@@]46CO6)CC(C(CO5)C)OC(=O)/C=C/C7=CC=CC=C7)C)O)OC(=O)C)O)OC(=O)C)O
44258782,CC1[C@@H](C([C@@H]([C@@H](O1)OC2=C(OC3=C(C(=CC(=C3C2=O)O)O)CC=C(C)C)C4=CC=C(C=C4)O)O)O)O
21125391,C[C@H]1CC2=CC3=C(C(=C2C4=C(C5=C(C=C4[C@@H]([C@H]1C)OC(=O)C6=CC=CC=C6)OCO5)OC)OC)OCO3
6506548,C/C/1=C\C(=O)C2=C(C/C(=C/CC1)/C)OC=C2C
3085830,COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=CC(=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O
5365069,CC/C=C\CCOC(=O)C(C)CC
265266,C1=CC(=CC=C1CC(C(=O)O)Br)[N+](=O)[O-]
23930,[Mn]
5477854,CC(C1CCC(O1)(C)C=C)C(=O)/C=C/C(C)(C)O
131752168,CCC(C)C(C(=O)N1CCCC1C(=O)NC2C(OC3=CC=C(C=C3)/C=C\NC(=O)C(NC2=O)CC4=CC=CC=C4)C5=CC=CC=C5)N(C)C
54610539,CC1C2CC(C(/C=C/C=C(CC3=CC(=C(C(=C3)OC)Cl)N(C(=O)CC(C4(C1O4)C)OC(=O)C(C)N(C)C(=O)C(C)C)C)C)OC)(NC(=O)O2)O
5281461,C/C/1=C\[C@@H]2[C@@H]([C@@H](C/C(=C/CC1)/C)OC(=O)/C(=C/CO)/CO)C(=C)C(=O)O2
131751568,CC1CC(C2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)OC9C(C(C(CO9)O)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)C)C)C)NC1)OC(=O)C
536504,CCCCCCC#CC(C)O
21582659,CC(=CC(=O)O/C=C/[C@H]1[C@@H](C(=O)[C@@H]2COC([C@H]3[C@@H]2C[C@@]1(CC3)C)(C)C)CC(=O)C)C
22212439,CC(=O)[C@@]1(CC[C@]2([C@@]1([C@@H](C[C@H]3[C@]2(CC=C4[C@@]3(CC[C@@H](C4)O)C)O)OC(=O)C)C)O)O
24678,CC(C)CCCCCOC(=O)COC1=C(C=C(C=C1)Cl)Cl
185623,CN1CCC2=CC(=C(C=C2[C@]13CC4=C(C3=O)C5=C(C=C4)OCO5)O)OC
5318573,CC1=C(C=CC(=C1)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
137705005,CC=C(C)C(=O)OC1C[C@@]2(C(O2)CC(C(=C[C@@H]3[C@@H]1C(=C)C(=O)O3)C)O)C
10765968,C[C@@H]1[C@H]([C@@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2OC)O[C@@H]3[C@H](O[C@H](C[C@H]3OC)O)C)C)OC)O
10172954,C1CCN(C(C1)CC(=O)NC2=CC=CC=C2)C(=O)C3=CC=CC=C3C4=CC=CC=C4
183244,COC1=CC=C(C=C1)CCC2=CC(=O)C3=C(O2)C=CC(=C3)OC
101715,C1C(C(C(C(C1O)O)O)O)O
101366551,CC(=O)O[C@@H]1C[C@@H]2[C@](C=CC(=O)OC2(C)C)([C@@H]3[C@@]1([C@]45[C@H](O4)C(=O)O[C@H]([C@@]5(C[C@@H]3O)C)C6=COC=C6)C)C
101759404,COC(=O)C1=CO[C@H]([C@@H]([C@@H]1CC(=O)O)C=C)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)CO[C@H]3C[C@H]4[C@H]([C@@H](OC=C4C(=O)O3)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C=C)O)O)O
342803,CCCCCCCCCCCCCCCCCCC[C@@H](CCCCCCCCC)O
5319420,COC1=CC=C(C=C1)/C=C/C(=O)OC2C=C(C3C2C(=COC3O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C(=O)OC)CO
11321191,C[C@]12CC[C@H](C(=O)C1)C(O2)(C)C
11631883,COC1=C(C=CC(=C1)[13CH2][C@H]2CO[13C](=O)[C@@H]2[13CH2]C3=CC(=C(C=C3)O)OC)O
441930,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@H]([C@@H]2O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O[C@H]4CC[C@]5([C@H](C4(C)C)CC[C@@]6([C@@H]5CC=C7[C@]6(C[C@H]([C@@]8([C@H]7CC(CC8)(C)C)C(=O)O)O)C)C)C)CO[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O)C)O)O)O)O
14282057,COC1=C(C=CC(=C1)C2C(OC3=C(C=C4C=CC(=O)OC4=C3O2)OC)CO)O
102151138,C1=CC(=CC=C1/C=C/CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)OC(=O)/C=C/C3=CC=C(C=C3)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O
12047479,C/C=C(\CO)/[C@@H]1C[C@H]2C3=C(CCN2C(=O)[C@@H]1CO)C4=CC=CC=C4N3
44258239,C1=C(C=C(C(=C1O)O)O)C2=CC(=O)C3=C(O2)C=C(C(=C3O)[C@H]4C([C@H]([C@@H](C(O4)CO)O)O)O)O
44566958,C[C@@H]([C@@H](C#CC#C[C@H](/C=C/CCCCCC=C)O)O)O
16170075,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=C(C(=CC(=C34)O)O)C5C(C(OC6=CC(=CC(=C56)O)O)C7=CC(=C(C=C7)O)O)OC(=O)C8=CC(=C(C(=C8)O)O)O)C9=CC(=C(C=C9)O)O)OC(=O)C1=CC(=C(C(=C1)O)O)O)O)O)C1=CC(=C(C=C1)O)O)OC(=O)C1=CC(=C(C(=C1)O)O)O
122410445,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@]3(C(C2)CCC4C3C([C@H]([C@]5([C@@]4(CC[C@@H]5C(C)O)O)C)OC(=O)C)OC(=O)/C=C/C6=CC=CC=C6)C)OC)O[C@H]7C[C@H]([C@@H]([C@H](O7)C)O[C@H]8[C@@H]([C@@H]([C@H]([C@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC)O)OC
439435,C1=CC(=C(C=C1CC(C(=O)O)O)O)O
95259,C([C@@H]([C@H]([C@@H](C=O)O)O)O)O
183334,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=CC=C(C=C2)CCNC)O)O)O
5321917,CN1CCC2=C3C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=CC(=C(C(=C7CCN6C)OC3=C8C(=C2OC)OCO8)OC)OC)OC
76957121,CC(C)CC(=O)O[C@@H]1C[C@H]2CC[C@@]1(C2(C)C)C
16105447,COC1=CC(=CC(=C1O)C(CO)C(C2=CC(=C(C=C2)O)OC)O)C[C@@H]3[C@H](COC3=O)CC4=CC(=C(C=C4)O)OC
81570,C1CCN(C1)C2=CCCC2
5770,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
476785,C1=C(C=C(C=C1O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O
100003026,CC1=CC=C(C=C1)C2=NOC(=N2)CNC(=O)[C@@H](C)SCC3=CC=CC=C3
442222,CN1[C@H]2CC3=CC4=C(C=C3[C@@H]1CC5=CC(=C(C=C25)OC)OC)OCO4
11251723,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2O[C@H]3CC[C@]4(C(C3(C)C)CC[C@@]5(C4CC=C6[C@]5(CC[C@@]7([C@H]6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O)O)O
24066895,CC1([C@@H]([C@@H](C2=C(O1)C=CC3=C2OC(=O)C=C3)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C
101960622,CC(=O)O[C@@H]1C[C@]2([C@@H](CCC(=C)[C@@H]2C[C@@H]1C(=C)C(=O)OC)O)C
590286,CC1=CC2CCC1(C(=C2C)C)C
6714002,CCC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)OC(=O)OCC
442455,CC(C)([C@@H]1[C@H](C2=C(C=C(C(=C2O1)C(=O)CCC3=CC=CC=C3)O)OC)C4=C(C=CC(=C4)C(=O)OC)O)O
5317144,C[C@H]1CC[C@H](CC23C1(O2)CC[C@@H]3C)C(=C)C
15559345,C[C@H]1CCC[C@@H]2[C@@]1(CC[C@H]3[C@]2(CC[C@@]4([C@@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C)C)C)C)C
92178643,CC1([C@H]2CC[C@@]3(C2)C[C@H](C[C@H]3C1=C)CO)C
24832061,COC1=C(C=CC(=C1)[C@@H]2C(OC3=C(O2)C=C(C=C3)C4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O
5318990,CC(=CCC1=C(C=CC(=C1OC)/C=C/C(=O)C2=CC(=C(C=C2)O)O)O)C
72941442,[O-2].[O-2].[O-2].[Mg+2].[Si+4]
101131110,C[C@H]1CC[C@@]2([C@@]3(C[C@]4([C@]5([C@]([C@H]([C@@]3([C@]5([C@]2([C@@H]1O)O4)O)O)OC(=O)C6=CC=CN6)(C(C)C)O)C)O)CO)O
13965473,COC1=C(C=C(C=C1)C2=COC3=CC(=C(C=C3C2=O)OC)O)O
101356834,CC(C)CC(=O)OC/C(=C/CCC(C)(C=C)O)/C
5281850,CC1(CO1)C2CC3=C(O2)C=C(C4=C3N(C5=CC=CC=C5C4=O)C)O
44257510,COC1=CC2=C(CC(CO2)C3=C(C=C(C=C3)O)O)C=C1
5364833,CCCCCCCC/C=C/CCCCCCCC(=O)OCC(CO)O
118701297,C[C@]12CCCC(C1CC(=O)C3=C2C(=O)C4[C@](C3)(O4)C(C)(C)O)(C)C
44584314,C[C@H]1[C@@H]([C@H]([C@H](C(O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)O)O)CO[C@H]4[C@@H]([C@](CO4)(CO)O)O)OCCC5=CC(=C(C=C5)O)O)O)O[C@H]6[C@@H]([C@H]([C@H](CO6)O)O)O)O)O
21607812,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@H]4CC[C@]5([C@H]([C@@]4(C)CO)CC[C@@]6([C@@H]5CC=C7[C@]6(CC[C@@]8([C@H]7CC(C[C@H]8O)(C)C)C)C)C)C)C(=O)O)O)O)CO)O)O)O)O)O
16083121,C[C@@H]1C[C@@H]([C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O)O[C@H]2[C@@H]([C@H]([C@H](CO2)O)O)O)O)O[C@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)C)O)O)O)C)C)C)OC1=O)O
14081907,C1C=C([C@H]2[C@@H]1C=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)CO
10772325,C[C@@]12CCC3[C@@](C1CC=C4[C@]2(CC[C@@]5(C4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O)O)O)C)(C[C@@H]([C@@H]([C@@]3(C)C(=O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)C
101355661,CC(=O)OC[C@@]12[C@H]([C@]3(C[C@@]1([C@@]([C@@H]3OC(=O)C)([C@H]([C@]4([C@]2([C@@H]([C@H]([C@@]5(C4CC(=O)O[C@@H]5C6=COC=C6)C)O)OC(=O)C)O)O)OC(=O)C)O)O)C)CC(=O)OC
478125,CC1=C(C(=C2C(=C1O)[C@@]3(C(=CC(=C(C3=O)C(=O)C)O)O2)C)C(=O)C)O
97141,COC1=CC=C(C=C1)C2=C(C(=O)C3=CC=CC=C3O2)O
251566,COC1=CC(=CC(=C1OC)OC)C(=O)O[C@@H]2C[C@@H]3CN4CCC5=C([C@H]4C[C@@H]3[C@@H]([C@H]2O)C(=O)OC)NC6=CC=CC=C56
5320968,C1C(C(=O)OC=C1O)C(=O)/C=C/C2=CC(=CC(=C2)O)O
102364574,C/C/1=C\CC[C@@](/C=C/[C@H](CC/C(=C\CC1)/C)C(C)C)(C)O
442662,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C(=C(C(=C3O2)OC)OC)O)O)O
92827,CC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O
181796,C[C@H](CC1=CC(=C(C(=C1)OC)OC)O)[C@@H](C)CC2=CC(=C(C(=C2)OC)OC)O
11370042,CC1=C2CCC3=C(C2=C(C(=C1O)C)OC)C=CC(=C3OC)O
102461563,C/C=C/1\[C@@H](C(=CO[C@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)OC)CC(=O)OC[C@H](C3=CC(=C(C=C3)O)O)O
91453,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(C(=O)C[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1
86573657,COC1=C(C=CC(=C1)/C=C/C(=O)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)OC3C(C(CO3)(CO)O)O)OCCC4=CC=C(C=C4)O)CO)O
638051,C1C[C@H]2C[C@@H]1C=C2
5458714,C1=CC(=C(C=C1O)O)[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O
15768049,CC1=C2[C@H](C[C@@]3(CC[C@@H](C(=C)[C@H]3[C@@H]([C@@H](C2(C)C)[C@H](C1)O)OC(=O)C)OC(=O)C)C)O
289984,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)OC(=O)C)C)C(=O)O
16132219,C[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC1C=NC=N1)C(=O)N[C@@H](CC2C=NC=N2)C(=O)NCC(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)OC(=O)CC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC4C=NC=N4)C(=O)N[C@@H](CC5C=NC=N5)C(=O)OC(=O)[C@H](CC6=CC=C(C=C6)O)NC(=O)[C@H](CC7=CC=C(C=C7)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC8C=NC=N8)NC(=O)[C@H](CO)N)NC(=O)[C@H](CC9C=NC=N9)NC(=O)[C@H](CC1=CC=CC=C1)N)NC(=O)[C@H](CC1C=NC=N1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)N
11085279,C[C@H]1CC(=O)C=C([C@]12CC[C@H](C2)C(=C)C)C
6971248,CC[C@@H](C)C=O
101103881,CC/C=C/CC(C)(C1CCC(O1)(C)[C@H]2[C@H](C3=C(O2)C=CC(=C3)C(=O)O)O)O
5367451,C1CC/C=C\2/CC2CC1
5318883,C/C=C/1\C(CC2C1(CCC3C2CC=C4C3(CC(C(C4)N(C)C)O)C)C)O
211181,C1CN2CC3=CCO[C@H]4CC(=O)N5[C@H]6[C@H]4[C@H]3C[C@H]2C61C7=C5C(=CC=C7)O
12542,C(C(=O)N)F
101341265,CC(=O)OC[C@@]12[C@H](C[C@@H](C(=C)[C@H]1[C@@H]([C@@H]3CC([C@@]4([C@@]([C@]3(CO4)C)([C@H]([C@@H]2OC(=O)C)OC(=O)C)O)C)OC(=O)C)OC(=O)C)OC(=O)/C=C/C5=CC=CC=C5)OC(=O)C
9986672,CC1=C[C@@H]([C@H]([C@]2([C@H]1C[C@@H]3[C@]45[C@@H]2[C@H]([C@@H]([C@@]([C@@H]4[C@H](C(=O)O3)OC(=O)C)(OC5)C(=O)OC)O)O)C)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O
101449606,C/C(=C/CCC1(C2CCC(C2)C1=C)C)/C=O
10902066,C1=CC=C(C=C1)CCC2=CC(=O)C3=C(O2)C(=CC(=C3)O)O
6552009,C[C@@]12CC[C@@H](C1(C)C)C[C@@H]2O
5318820,COC1=CC(=CC(=C1O)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
10018390,C1=CC2=C(C=CC(=C2OC3=CC(=C(C=C31)O)O)O)/C=C/C(=O)O
102444,CCC(CCN)N
145706185,CC1=CC(=O)C([C@]2(C1CC3[C@]45C2C(C([C@]([C@@]4(C(C(=O)O3)O)O)(OC5)C)O)O)C)O
101189292,C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2OC)O[C@@H]3[C@H](O[C@H](C[C@@H]3OC)O[C@H]4CC[C@@]5([C@H](C(=O)C=C[C@@]5(C4)O)C[C@H]([C@@]6([C@H](CCC6=O)C(=O)C)C)OC(=O)/C=C/C7=CC=CC=C7)C)C)C)O)OC)O
21325844,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1O)C)C(=O)O)C
44452014,CC(C)C[C@H]1C[C@]2(CC[C@@H]3C[C@H]2C3(C)C)OC4=C(C(=C(C(=C14)O)C=O)O)C=O
56642958,C/C/1=C/C(=O)/C=C(/[C@@H]([C@H]2[C@@H]([C@H](C1)OC(=O)C(=C)C)C(=C)C(=O)O2)O)\C
5281677,COC1=CC(=C2C(=C1)OC(=C(C2=O)OC)C3=CC(=C(C=C3)O)OC)O
5322181,CC(=C)C1[C@@H]2[C@H](C3(C4(CO4)C5C(C3([C@H]1C(=O)O2)O)O5)C)O
5318483,CCCCCC/C=C\CCCCCCCCCC1=CC(=O)C=C(C1=O)OC
5368821,C/C=C(\C)/C=C/C=C(C)C
5319301,CC1COC2(C1CC=C2C)CO
101704480,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C(C=C4[C@@]3(CC[C@@H](C4)O)C)O)C)C(C)C
101176785,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\[C@@H]1C=C2[C@](O1)(C[C@@H](CC2(C)C)O)C)/C=C/C=C(\C)/C=C=C3[C@@](C[C@H](CC3(C)C)OC(=O)C)(C)O
5318319,C1=CC(=CC=C1CO)OCC2=CC=C(C=C2)O
649,C1CNC(=O)NC1=O
25195035,C[C@@]12CCCC([C@H]1C[C@H]([C@]34[C@H]2[C@H]([C@@H]([C@H]([C@H]3O)C(=C)C4=O)O)O)O)(C)C
73111,C1=CC2=C(C(=C1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)C4=C([C@@H]2[C@@H]5C6=C(C(=CC=C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O
21637654,C1[C@@H]2[C@@H]3[C@@H](O[C@H]1OCC3([C@@H]([C@H]2O)Cl)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O
91156689,CCOCC1=C(C=C2C(=C1O)C(=O)C3=C(C2=O)C(=C(C=C3)OC)O)O
